"x","y","color","pen down?","x","y","color","pen down?"
"574","36","105","true","574","118","15","true"
"575","37","105","true","575","117","15","true"
"576","39","105","true","576","119","15","true"
"577","38","105","true","577","120","15","true"
"578","38","105","true","578","122","15","true"
"579","36","105","true","579","124","15","true"
"580","35","105","true","580","127","15","true"
"581","36","105","true","581","127","15","true"
"582","37","105","true","582","124","15","true"
"583","40","105","true","583","129","15","true"
"584","43","105","true","584","124","15","true"
"585","45","105","true","585","121","15","true"
"586","39","105","true","586","126","15","true"
"587","40","105","true","587","127","15","true"
"588","41","105","true","588","128","15","true"
"589","40","105","true","589","126","15","true"
"590","39","105","true","590","130","15","true"
"591","43","105","true","591","133","15","true"
"592","39","105","true","592","131","15","true"
"593","36","105","true","593","135","15","true"
"594","36","105","true","594","137","15","true"
"595","35","105","true","595","142","15","true"
"596","36","105","true","596","137","15","true"
"597","36","105","true","597","139","15","true"
"598","32","105","true","598","137","15","true"
"599","30","105","true","599","134","15","true"
"600","30","105","true","600","132","15","true"
"601","31","105","true","601","132","15","true"
"602","33","105","true","602","132","15","true"
"603","33","105","true","603","129","15","true"
"604","31","105","true","604","135","15","true"
"605","31","105","true","605","135","15","true"
"606","32","105","true","606","134","15","true"
"607","32","105","true","607","136","15","true"
"608","35","105","true","608","135","15","true"
"609","36","105","true","609","132","15","true"
"610","38","105","true","610","132","15","true"
"611","37","105","true","611","128","15","true"
"612","39","105","true","612","131","15","true"
"613","37","105","true","613","130","15","true"
"614","36","105","true","614","126","15","true"
"615","36","105","true","615","128","15","true"
"616","37","105","true","616","127","15","true"
"617","39","105","true","617","130","15","true"
"618","38","105","true","618","131","15","true"
"619","38","105","true","619","130","15","true"
"620","36","105","true","620","128","15","true"
"621","34","105","true","621","128","15","true"
"622","33","105","true","622","123","15","true"
"623","34","105","true","623","126","15","true"
"624","32","105","true","624","128","15","true"
"625","35","105","true","625","128","15","true"
"626","35","105","true","626","125","15","true"
"627","34","105","true","627","128","15","true"
"628","34","105","true","628","125","15","true"
"629","35","105","true","629","123","15","true"
"630","35","105","true","630","118","15","true"
"631","36","105","true","631","123","15","true"
"632","35","105","true","632","128","15","true"
"633","35","105","true","633","126","15","true"
"634","37","105","true","634","131","15","true"
"635","36","105","true","635","131","15","true"
"636","36","105","true","636","130","15","true"
"637","34","105","true","637","129","15","true"
"638","34","105","true","638","134","15","true"
"639","34","105","true","639","135","15","true"
"640","34","105","true","640","134","15","true"
"641","32","105","true","641","132","15","true"
"642","30","105","true","642","132","15","true"
"643","30","105","true","643","132","15","true"
"644","30","105","true","644","133","15","true"
"645","30","105","true","645","132","15","true"
"646","30","105","true","646","133","15","true"
"647","29","105","true","647","130","15","true"
"648","28","105","true","648","133","15","true"
"649","28","105","true","649","132","15","true"
"650","27","105","true","650","136","15","true"
"651","27","105","true","651","136","15","true"
"652","29","105","true","652","136","15","true"
"653","30","105","true","653","133","15","true"
"654","29","105","true","654","130","15","true"
"655","29","105","true","655","126","15","true"
"656","28","105","true","656","129","15","true"
"657","30","105","true","657","127","15","true"
"658","29","105","true","658","128","15","true"
"659","29","105","true","659","126","15","true"
"660","32","105","true","660","123","15","true"
"661","31","105","true","661","128","15","true"
"662","33","105","true","662","130","15","true"
"663","32","105","true","663","131","15","true"
"664","32","105","true","664","132","15","true"
"665","33","105","true","665","136","15","true"
"666","32","105","true","666","140","15","true"
"667","29","105","true","667","140","15","true"
"668","30","105","true","668","136","15","true"
"669","29","105","true","669","133","15","true"
"670","30","105","true","670","137","15","true"
"671","31","105","true","671","137","15","true"
"672","30","105","true","672","136","15","true"
"673","26","105","true","673","133","15","true"
"674","28","105","true","674","133","15","true"
"675","24","105","true","675","138","15","true"
"676","26","105","true","676","146","15","true"
"677","26","105","true","677","146","15","true"
"678","28","105","true","678","145","15","true"
"679","25","105","true","679","144","15","true"
"680","24","105","true","680","137","15","true"
"681","24","105","true","681","138","15","true"
"682","24","105","true","682","140","15","true"
"683","25","105","true","683","140","15","true"
"684","25","105","true","684","146","15","true"
"685","27","105","true","685","147","15","true"
"686","26","105","true","686","138","15","true"
"687","26","105","true","687","136","15","true"
"688","26","105","true","688","137","15","true"
"689","26","105","true","689","138","15","true"
"690","27","105","true","690","142","15","true"
"691","26","105","true","691","143","15","true"
"692","29","105","true","692","146","15","true"
"693","27","105","true","693","146","15","true"
"694","27","105","true","694","139","15","true"
"695","27","105","true","695","138","15","true"
"696","27","105","true","696","136","15","true"
"697","27","105","true","697","139","15","true"
