"x","y","color","pen down?","x","y","color","pen down?"
"57","23","105","true","57","151","15","true"
"58","24","105","true","58","145","15","true"
"59","24","105","true","59","141","15","true"
"60","23","105","true","60","144","15","true"
"61","22","105","true","61","146","15","true"
"62","21","105","true","62","148","15","true"
"63","20","105","true","63","146","15","true"
"64","19","105","true","64","142","15","true"
"65","20","105","true","65","141","15","true"
"66","20","105","true","66","147","15","true"
"67","18","105","true","67","142","15","true"
"68","18","105","true","68","145","15","true"
"69","17","105","true","69","146","15","true"
"70","19","105","true","70","147","15","true"
"71","19","105","true","71","145","15","true"
"72","20","105","true","72","145","15","true"
"73","19","105","true","73","140","15","true"
"74","19","105","true","74","137","15","true"
"75","19","105","true","75","134","15","true"
"76","18","105","true","76","133","15","true"
"77","19","105","true","77","130","15","true"
"78","18","105","true","78","133","15","true"
"79","19","105","true","79","134","15","true"
"80","20","105","true","80","134","15","true"
"81","20","105","true","81","130","15","true"
"82","20","105","true","82","127","15","true"
"83","20","105","true","83","130","15","true"
"84","21","105","true","84","133","15","true"
"85","20","105","true","85","135","15","true"
"86","20","105","true","86","134","15","true"
"87","20","105","true","87","137","15","true"
"88","19","105","true","88","137","15","true"
"89","19","105","true","89","138","15","true"
"90","20","105","true","90","141","15","true"
"91","20","105","true","91","142","15","true"
"92","20","105","true","92","142","15","true"
"93","19","105","true","93","149","15","true"
"94","21","105","true","94","150","15","true"
"95","20","105","true","95","146","15","true"
"96","20","105","true","96","142","15","true"
"97","20","105","true","97","142","15","true"
"98","20","105","true","98","140","15","true"
"99","20","105","true","99","142","15","true"
"100","21","105","true","100","145","15","true"
"101","20","105","true","101","143","15","true"
"102","20","105","true","102","143","15","true"
"103","19","105","true","103","142","15","true"
"104","19","105","true","104","144","15","true"
"105","18","105","true","105","148","15","true"
"106","18","105","true","106","147","15","true"
"107","19","105","true","107","148","15","true"
"108","20","105","true","108","145","15","true"
"109","21","105","true","109","149","15","true"
"110","21","105","true","110","149","15","true"
"111","22","105","true","111","151","15","true"
"112","22","105","true","112","147","15","true"
"113","25","105","true","113","148","15","true"
"114","26","105","true","114","141","15","true"
"115","25","105","true","115","144","15","true"
"116","24","105","true","116","142","15","true"
"117","25","105","true","117","144","15","true"
"118","25","105","true","118","142","15","true"
"119","23","105","true","119","140","15","true"
"120","23","105","true","120","140","15","true"
"121","24","105","true","121","140","15","true"
"122","25","105","true","122","142","15","true"
"123","24","105","true","123","143","15","true"
"124","22","105","true","124","145","15","true"
"125","22","105","true","125","146","15","true"
"126","23","105","true","126","148","15","true"
"127","23","105","true","127","143","15","true"
"128","25","105","true","128","144","15","true"
"129","26","105","true","129","141","15","true"
"130","28","105","true","130","138","15","true"
"131","31","105","true","131","138","15","true"
"132","29","105","true","132","137","15","true"
"133","29","105","true","133","136","15","true"
"134","29","105","true","134","132","15","true"
"135","31","105","true","135","130","15","true"
"136","28","105","true","136","130","15","true"
"137","28","105","true","137","131","15","true"
"138","29","105","true","138","132","15","true"
"139","30","105","true","139","135","15","true"
"140","33","105","true","140","132","15","true"
"141","36","105","true","141","134","15","true"
"142","36","105","true","142","134","15","true"
"143","35","105","true","143","136","15","true"
"144","36","105","true","144","131","15","true"
"145","37","105","true","145","130","15","true"
"146","38","105","true","146","127","15","true"
"147","37","105","true","147","121","15","true"
"148","36","105","true","148","129","15","true"
"149","36","105","true","149","125","15","true"
"150","37","105","true","150","127","15","true"
"151","37","105","true","151","126","15","true"
"152","36","105","true","152","126","15","true"
"153","37","105","true","153","122","15","true"
"154","38","105","true","154","121","15","true"
"155","40","105","true","155","120","15","true"
"156","37","105","true","156","118","15","true"
"157","37","105","true","157","120","15","true"
"158","41","105","true","158","119","15","true"
"159","38","105","true","159","122","15","true"
"160","35","105","true","160","122","15","true"
"161","35","105","true","161","116","15","true"
"162","35","105","true","162","115","15","true"
"163","37","105","true","163","115","15","true"
"164","37","105","true","164","114","15","true"
"165","35","105","true","165","113","15","true"
"166","39","105","true","166","114","15","true"
"167","38","105","true","167","112","15","true"
"168","36","105","true","168","112","15","true"
"169","36","105","true","169","116","15","true"
"170","36","105","true","170","116","15","true"
"171","34","105","true","171","119","15","true"
"172","37","105","true","172","123","15","true"
"173","37","105","true","173","121","15","true"
"174","36","105","true","174","122","15","true"
"175","34","105","true","175","122","15","true"
"176","32","105","true","176","123","15","true"
"177","31","105","true","177","125","15","true"
"178","32","105","true","178","122","15","true"
"179","33","105","true","179","124","15","true"
"180","34","105","true","180","123","15","true"
"181","34","105","true","181","125","15","true"
"182","36","105","true","182","130","15","true"
"183","38","105","true","183","130","15","true"
"184","37","105","true","184","135","15","true"
"185","37","105","true","185","135","15","true"
"186","38","105","true","186","137","15","true"
"187","41","105","true","187","133","15","true"
"188","42","105","true","188","135","15","true"
"189","41","105","true","189","131","15","true"
"190","40","105","true","190","136","15","true"
"191","41","105","true","191","141","15","true"
"192","42","105","true","192","137","15","true"
"193","43","105","true","193","140","15","true"
"194","43","105","true","194","131","15","true"
"195","40","105","true","195","131","15","true"
"196","44","105","true","196","126","15","true"
"197","44","105","true","197","126","15","true"
"198","42","105","true","198","127","15","true"
"199","40","105","true","199","129","15","true"
"200","39","105","true","200","132","15","true"
"201","37","105","true","201","132","15","true"
"202","38","105","true","202","136","15","true"
"203","38","105","true","203","131","15","true"
"204","40","105","true","204","133","15","true"
"205","41","105","true","205","135","15","true"
"206","42","105","true","206","137","15","true"
"207","43","105","true","207","135","15","true"
"208","42","105","true","208","139","15","true"
"209","43","105","true","209","134","15","true"
"210","44","105","true","210","139","15","true"
"211","42","105","true","211","137","15","true"
"212","47","105","true","212","138","15","true"
"213","42","105","true","213","136","15","true"
"214","44","105","true","214","136","15","true"
"215","44","105","true","215","134","15","true"
"216","42","105","true","216","134","15","true"
"217","40","105","true","217","133","15","true"
"218","38","105","true","218","128","15","true"
"219","35","105","true","219","127","15","true"
"220","37","105","true","220","129","15","true"
"221","40","105","true","221","128","15","true"
"222","37","105","true","222","120","15","true"
"223","37","105","true","223","120","15","true"
"224","39","105","true","224","125","15","true"
"225","38","105","true","225","122","15","true"
"226","38","105","true","226","119","15","true"
"227","34","105","true","227","122","15","true"
"228","35","105","true","228","124","15","true"
"229","35","105","true","229","125","15","true"
"230","34","105","true","230","128","15","true"
"231","33","105","true","231","128","15","true"
"232","34","105","true","232","126","15","true"
"233","35","105","true","233","130","15","true"
"234","36","105","true","234","130","15","true"
"235","36","105","true","235","124","15","true"
"236","36","105","true","236","123","15","true"
"237","38","105","true","237","124","15","true"
"238","38","105","true","238","128","15","true"
"239","38","105","true","239","127","15","true"
"240","38","105","true","240","127","15","true"
"241","37","105","true","241","128","15","true"
"242","35","105","true","242","128","15","true"
"243","32","105","true","243","127","15","true"
"244","31","105","true","244","120","15","true"
"245","35","105","true","245","123","15","true"
"246","33","105","true","246","125","15","true"
"247","31","105","true","247","123","15","true"
"248","32","105","true","248","124","15","true"
"249","30","105","true","249","126","15","true"
"250","31","105","true","250","130","15","true"
"251","29","105","true","251","130","15","true"
"252","28","105","true","252","129","15","true"
"253","27","105","true","253","128","15","true"
"254","27","105","true","254","128","15","true"
"255","27","105","true","255","125","15","true"
"256","28","105","true","256","123","15","true"
"257","27","105","true","257","122","15","true"
"258","28","105","true","258","124","15","true"
"259","30","105","true","259","122","15","true"
"260","32","105","true","260","118","15","true"
"261","33","105","true","261","118","15","true"
"262","31","105","true","262","122","15","true"
"263","31","105","true","263","122","15","true"
"264","30","105","true","264","129","15","true"
"265","31","105","true","265","125","15","true"
"266","31","105","true","266","129","15","true"
"267","32","105","true","267","134","15","true"
"268","31","105","true","268","137","15","true"
"269","30","105","true","269","135","15","true"
"270","29","105","true","270","132","15","true"
"271","32","105","true","271","137","15","true"
"272","34","105","true","272","133","15","true"
"273","32","105","true","273","133","15","true"
"274","32","105","true","274","131","15","true"
"275","29","105","true","275","134","15","true"
"276","31","105","true","276","129","15","true"
"277","31","105","true","277","130","15","true"
"278","32","105","true","278","122","15","true"
"279","33","105","true","279","120","15","true"
"280","33","105","true","280","123","15","true"
"281","32","105","true","281","123","15","true"
"282","32","105","true","282","123","15","true"
"283","36","105","true","283","125","15","true"
"284","36","105","true","284","128","15","true"
"285","34","105","true","285","122","15","true"
"286","35","105","true","286","120","15","true"
"287","33","105","true","287","121","15","true"
"288","33","105","true","288","127","15","true"
"289","34","105","true","289","125","15","true"
"290","37","105","true","290","131","15","true"
"291","37","105","true","291","130","15","true"
"292","38","105","true","292","128","15","true"
"293","35","105","true","293","129","15","true"
"294","36","105","true","294","133","15","true"
"295","37","105","true","295","136","15","true"
"296","37","105","true","296","138","15","true"
"297","37","105","true","297","136","15","true"
"298","39","105","true","298","136","15","true"
"299","38","105","true","299","134","15","true"
"300","36","105","true","300","133","15","true"
"301","37","105","true","301","129","15","true"
"302","39","105","true","302","127","15","true"
"303","40","105","true","303","126","15","true"
"304","40","105","true","304","128","15","true"
"305","40","105","true","305","129","15","true"
"306","40","105","true","306","133","15","true"
"307","39","105","true","307","132","15","true"
"308","40","105","true","308","128","15","true"
"309","40","105","true","309","120","15","true"
"310","42","105","true","310","121","15","true"
"311","39","105","true","311","122","15","true"
"312","43","105","true","312","122","15","true"
"313","41","105","true","313","122","15","true"
"314","42","105","true","314","129","15","true"
"315","42","105","true","315","127","15","true"
"316","41","105","true","316","127","15","true"
"317","41","105","true","317","124","15","true"
"318","44","105","true","318","126","15","true"
"319","46","105","true","319","126","15","true"
"320","46","105","true","320","129","15","true"
"321","49","105","true","321","133","15","true"
"322","49","105","true","322","131","15","true"
"323","51","105","true","323","125","15","true"
"324","52","105","true","324","130","15","true"
"325","51","105","true","325","125","15","true"
"326","52","105","true","326","120","15","true"
"327","52","105","true","327","120","15","true"
"328","53","105","true","328","119","15","true"
"329","58","105","true","329","119","15","true"
"330","57","105","true","330","116","15","true"
"331","59","105","true","331","115","15","true"
"332","58","105","true","332","118","15","true"
"333","63","105","true","333","118","15","true"
"334","63","105","true","334","115","15","true"
"335","66","105","true","335","112","15","true"
"336","62","105","true","336","109","15","true"
"337","62","105","true","337","108","15","true"
"338","65","105","true","338","107","15","true"
"339","64","105","true","339","104","15","true"
"340","65","105","true","340","107","15","true"
"341","69","105","true","341","107","15","true"
"342","69","105","true","342","102","15","true"
"343","62","105","true","343","98","15","true"
"344","59","105","true","344","101","15","true"
"345","58","105","true","345","98","15","true"
"346","59","105","true","346","102","15","true"
"347","61","105","true","347","106","15","true"
"348","62","105","true","348","106","15","true"
"349","61","105","true","349","111","15","true"
"350","62","105","true","350","110","15","true"
"351","58","105","true","351","109","15","true"
"352","58","105","true","352","109","15","true"
"353","60","105","true","353","112","15","true"
"354","61","105","true","354","108","15","true"
"355","63","105","true","355","108","15","true"
"356","63","105","true","356","106","15","true"
"357","61","105","true","357","110","15","true"
"358","64","105","true","358","112","15","true"
"359","68","105","true","359","113","15","true"
"360","65","105","true","360","116","15","true"
"361","70","105","true","361","116","15","true"
"362","70","105","true","362","109","15","true"
"363","72","105","true","363","106","15","true"
"364","70","105","true","364","105","15","true"
"365","69","105","true","365","103","15","true"
"366","68","105","true","366","103","15","true"
"367","70","105","true","367","101","15","true"
"368","64","105","true","368","105","15","true"
"369","64","105","true","369","105","15","true"
"370","66","105","true","370","100","15","true"
"371","66","105","true","371","97","15","true"
"372","65","105","true","372","101","15","true"
"373","67","105","true","373","98","15","true"
"374","67","105","true","374","96","15","true"
"375","73","105","true","375","95","15","true"
"376","74","105","true","376","98","15","true"
"377","76","105","true","377","100","15","true"
"378","80","105","true","378","99","15","true"
"379","79","105","true","379","98","15","true"
"380","77","105","true","380","103","15","true"
"381","80","105","true","381","105","15","true"
"382","79","105","true","382","104","15","true"
"383","81","105","true","383","103","15","true"
"384","88","105","true","384","104","15","true"
"385","87","105","true","385","103","15","true"
"386","86","105","true","386","104","15","true"
"387","87","105","true","387","100","15","true"
"388","85","105","true","388","97","15","true"
"389","82","105","true","389","99","15","true"
"390","80","105","true","390","101","15","true"
"391","81","105","true","391","95","15","true"
"392","79","105","true","392","92","15","true"
"393","75","105","true","393","87","15","true"
"394","78","105","true","394","90","15","true"
"395","80","105","true","395","91","15","true"
"396","81","105","true","396","88","15","true"
"397","83","105","true","397","83","15","true"
"398","83","105","true","398","83","15","true"
"399","87","105","true","399","81","15","true"
"400","82","105","true","400","82","15","true"
"401","83","105","true","401","82","15","true"
"402","85","105","true","402","82","15","true"
"403","84","105","true","403","81","15","true"
"404","84","105","true","404","80","15","true"
"405","85","105","true","405","77","15","true"
"406","82","105","true","406","78","15","true"
"407","81","105","true","407","80","15","true"
"408","81","105","true","408","79","15","true"
"409","77","105","true","409","80","15","true"
"410","76","105","true","410","81","15","true"
"411","73","105","true","411","82","15","true"
"412","70","105","true","412","88","15","true"
"413","69","105","true","413","87","15","true"
"414","68","105","true","414","85","15","true"
"415","71","105","true","415","86","15","true"
"416","74","105","true","416","86","15","true"
"417","77","105","true","417","89","15","true"
"418","76","105","true","418","89","15","true"
"419","77","105","true","419","92","15","true"
"420","78","105","true","420","92","15","true"
"421","77","105","true","421","97","15","true"
"422","76","105","true","422","96","15","true"
"423","78","105","true","423","91","15","true"
"424","78","105","true","424","93","15","true"
"425","80","105","true","425","95","15","true"
"426","79","105","true","426","101","15","true"
"427","78","105","true","427","103","15","true"
"428","81","105","true","428","106","15","true"
"429","81","105","true","429","106","15","true"
"430","82","105","true","430","104","15","true"
"431","81","105","true","431","106","15","true"
"432","85","105","true","432","105","15","true"
"433","84","105","true","433","104","15","true"
"434","83","105","true","434","101","15","true"
"435","84","105","true","435","103","15","true"
"436","86","105","true","436","101","15","true"
"437","89","105","true","437","100","15","true"
"438","87","105","true","438","98","15","true"
"439","87","105","true","439","99","15","true"
"440","86","105","true","440","101","15","true"
"441","87","105","true","441","99","15","true"
"442","84","105","true","442","98","15","true"
"443","85","105","true","443","96","15","true"
"444","81","105","true","444","96","15","true"
"445","84","105","true","445","93","15","true"
"446","82","105","true","446","89","15","true"
"447","81","105","true","447","90","15","true"
"448","81","105","true","448","90","15","true"
"449","79","105","true","449","88","15","true"
"450","83","105","true","450","84","15","true"
"451","82","105","true","451","86","15","true"
"452","85","105","true","452","84","15","true"
"453","87","105","true","453","87","15","true"
"454","92","105","true","454","86","15","true"
"455","89","105","true","455","82","15","true"
"456","93","105","true","456","84","15","true"
"457","93","105","true","457","84","15","true"
"458","93","105","true","458","85","15","true"
"459","92","105","true","459","81","15","true"
"460","91","105","true","460","86","15","true"
"461","90","105","true","461","84","15","true"
"462","90","105","true","462","85","15","true"
"463","95","105","true","463","84","15","true"
"464","93","105","true","464","86","15","true"
"465","93","105","true","465","89","15","true"
"466","94","105","true","466","86","15","true"
"467","91","105","true","467","83","15","true"
"468","91","105","true","468","85","15","true"
"469","93","105","true","469","86","15","true"
"470","91","105","true","470","87","15","true"
"471","92","105","true","471","86","15","true"
"472","93","105","true","472","83","15","true"
"473","96","105","true","473","84","15","true"
"474","97","105","true","474","83","15","true"
"475","93","105","true","475","83","15","true"
"476","96","105","true","476","84","15","true"
"477","97","105","true","477","79","15","true"
"478","98","105","true","478","78","15","true"
"479","96","105","true","479","78","15","true"
"480","93","105","true","480","82","15","true"
"481","92","105","true","481","79","15","true"
"482","93","105","true","482","80","15","true"
"483","92","105","true","483","81","15","true"
"484","92","105","true","484","81","15","true"
"485","94","105","true","485","81","15","true"
"486","97","105","true","486","83","15","true"
"487","97","105","true","487","80","15","true"
"488","90","105","true","488","79","15","true"
"489","90","105","true","489","75","15","true"
"490","94","105","true","490","76","15","true"
"491","94","105","true","491","75","15","true"
"492","93","105","true","492","71","15","true"
"493","92","105","true","493","75","15","true"
"494","94","105","true","494","76","15","true"
"495","95","105","true","495","77","15","true"
"496","91","105","true","496","74","15","true"
"497","88","105","true","497","77","15","true"
"498","91","105","true","498","76","15","true"
"499","91","105","true","499","80","15","true"
"500","93","105","true","500","74","15","true"
"501","92","105","true","501","73","15","true"
"502","93","105","true","502","75","15","true"
"503","91","105","true","503","77","15","true"
"504","92","105","true","504","78","15","true"
"505","86","105","true","505","80","15","true"
"506","84","105","true","506","77","15","true"
"507","84","105","true","507","80","15","true"
"508","85","105","true","508","78","15","true"
"509","89","105","true","509","81","15","true"
"510","88","105","true","510","79","15","true"
"511","84","105","true","511","80","15","true"
"512","84","105","true","512","83","15","true"
"513","81","105","true","513","77","15","true"
"514","82","105","true","514","78","15","true"
"515","80","105","true","515","80","15","true"
"516","78","105","true","516","80","15","true"
"517","79","105","true","517","78","15","true"
"518","79","105","true","518","80","15","true"
"519","78","105","true","519","78","15","true"
"520","78","105","true","520","77","15","true"
"521","81","105","true","521","77","15","true"
"522","78","105","true","522","76","15","true"
"523","76","105","true","523","78","15","true"
"524","77","105","true","524","81","15","true"
"525","78","105","true","525","78","15","true"
"526","77","105","true","526","80","15","true"
"527","77","105","true","527","81","15","true"
"528","81","105","true","528","80","15","true"
"529","76","105","true","529","80","15","true"
"530","77","105","true","530","77","15","true"
"531","75","105","true","531","78","15","true"
"532","76","105","true","532","78","15","true"
"533","80","105","true","533","80","15","true"
"534","75","105","true","534","77","15","true"
"535","74","105","true","535","81","15","true"
"536","74","105","true","536","83","15","true"
"537","72","105","true","537","83","15","true"
"538","70","105","true","538","84","15","true"
"539","72","105","true","539","84","15","true"
"540","71","105","true","540","81","15","true"
"541","76","105","true","541","86","15","true"
"542","75","105","true","542","86","15","true"
"543","77","105","true","543","81","15","true"
"544","77","105","true","544","80","15","true"
"545","76","105","true","545","80","15","true"
"546","76","105","true","546","77","15","true"
"547","77","105","true","547","76","15","true"
"548","73","105","true","548","75","15","true"
"549","76","105","true","549","77","15","true"
"550","76","105","true","550","78","15","true"
"551","73","105","true","551","79","15","true"
"552","75","105","true","552","82","15","true"
"553","72","105","true","553","84","15","true"
"554","73","105","true","554","85","15","true"
"555","75","105","true","555","87","15","true"
"556","77","105","true","556","91","15","true"
"557","79","105","true","557","91","15","true"
"558","79","105","true","558","93","15","true"
"559","78","105","true","559","90","15","true"
"560","81","105","true","560","89","15","true"
"561","79","105","true","561","89","15","true"
"562","79","105","true","562","89","15","true"
"563","79","105","true","563","91","15","true"
"564","80","105","true","564","94","15","true"
"565","79","105","true","565","96","15","true"
"566","81","105","true","566","96","15","true"
"567","81","105","true","567","97","15","true"
"568","81","105","true","568","99","15","true"
"569","82","105","true","569","100","15","true"
"570","81","105","true","570","101","15","true"
"571","83","105","true","571","101","15","true"
"572","87","105","true","572","101","15","true"
"573","86","105","true","573","102","15","true"
"574","86","105","true","574","100","15","true"
"575","84","105","true","575","99","15","true"
"576","82","105","true","576","97","15","true"
"577","81","105","true","577","98","15","true"
"578","82","105","true","578","98","15","true"
"579","78","105","true","579","94","15","true"
"580","75","105","true","580","93","15","true"
"581","75","105","true","581","91","15","true"
"582","73","105","true","582","89","15","true"
"583","70","105","true","583","85","15","true"
"584","68","105","true","584","87","15","true"
"585","68","105","true","585","89","15","true"
"586","70","105","true","586","90","15","true"
"587","70","105","true","587","90","15","true"
"588","75","105","true","588","94","15","true"
"589","71","105","true","589","93","15","true"
"590","74","105","true","590","94","15","true"
"591","73","105","true","591","88","15","true"
"592","68","105","true","592","90","15","true"
"593","66","105","true","593","86","15","true"
"594","65","105","true","594","84","15","true"
"595","67","105","true","595","92","15","true"
"596","69","105","true","596","94","15","true"
"597","66","105","true","597","97","15","true"
"598","62","105","true","598","93","15","true"
"599","65","105","true","599","95","15","true"
"600","66","105","true","600","91","15","true"
"601","67","105","true","601","94","15","true"
"602","74","105","true","602","98","15","true"
"603","73","105","true","603","100","15","true"
"604","72","105","true","604","104","15","true"
"605","72","105","true","605","101","15","true"
"606","71","105","true","606","100","15","true"
"607","70","105","true","607","95","15","true"
"608","74","105","true","608","91","15","true"
"609","73","105","true","609","93","15","true"
"610","75","105","true","610","89","15","true"
"611","74","105","true","611","88","15","true"
"612","72","105","true","612","81","15","true"
"613","68","105","true","613","82","15","true"
"614","66","105","true","614","85","15","true"
"615","66","105","true","615","86","15","true"
"616","65","105","true","616","84","15","true"
"617","65","105","true","617","88","15","true"
"618","64","105","true","618","91","15","true"
"619","69","105","true","619","82","15","true"
"620","71","105","true","620","84","15","true"
"621","70","105","true","621","85","15","true"
"622","70","105","true","622","84","15","true"
"623","73","105","true","623","80","15","true"
"624","73","105","true","624","77","15","true"
"625","76","105","true","625","78","15","true"
"626","75","105","true","626","80","15","true"
"627","78","105","true","627","82","15","true"
"628","78","105","true","628","82","15","true"
"629","76","105","true","629","87","15","true"
"630","86","105","true","630","91","15","true"
"631","86","105","true","631","87","15","true"
"632","84","105","true","632","93","15","true"
"633","84","105","true","633","97","15","true"
"634","81","105","true","634","97","15","true"
"635","78","105","true","635","98","15","true"
"636","83","105","true","636","100","15","true"
"637","84","105","true","637","99","15","true"
"638","85","105","true","638","100","15","true"
"639","85","105","true","639","99","15","true"
"640","85","105","true","640","94","15","true"
"641","84","105","true","641","94","15","true"
"642","86","105","true","642","93","15","true"
"643","90","105","true","643","95","15","true"
"644","95","105","true","644","94","15","true"
"645","95","105","true","645","92","15","true"
"646","98","105","true","646","86","15","true"
"647","95","105","true","647","81","15","true"
"648","95","105","true","648","85","15","true"
"649","98","105","true","649","87","15","true"
"650","95","105","true","650","88","15","true"
"651","89","105","true","651","94","15","true"
"652","90","105","true","652","91","15","true"
"653","91","105","true","653","88","15","true"
"654","91","105","true","654","92","15","true"
"655","92","105","true","655","91","15","true"
"656","94","105","true","656","94","15","true"
"657","92","105","true","657","91","15","true"
"658","92","105","true","658","84","15","true"
"659","92","105","true","659","83","15","true"
"660","94","105","true","660","83","15","true"
"661","93","105","true","661","82","15","true"
"662","93","105","true","662","82","15","true"
"663","92","105","true","663","81","15","true"
"664","89","105","true","664","79","15","true"
"665","84","105","true","665","80","15","true"
"666","84","105","true","666","78","15","true"
"667","90","105","true","667","79","15","true"
"668","87","105","true","668","85","15","true"
"669","86","105","true","669","85","15","true"
"670","86","105","true","670","85","15","true"
"671","89","105","true","671","83","15","true"
"672","91","105","true","672","85","15","true"
"673","93","105","true","673","84","15","true"
"674","90","105","true","674","83","15","true"
"675","90","105","true","675","89","15","true"
"676","87","105","true","676","90","15","true"
"677","88","105","true","677","87","15","true"
"678","88","105","true","678","91","15","true"
"679","86","105","true","679","92","15","true"
"680","83","105","true","680","94","15","true"
"681","81","105","true","681","91","15","true"
"682","81","105","true","682","88","15","true"
"683","79","105","true","683","91","15","true"
"684","80","105","true","684","89","15","true"
"685","82","105","true","685","91","15","true"
"686","81","105","true","686","90","15","true"
"687","80","105","true","687","95","15","true"
"688","79","105","true","688","96","15","true"
"689","80","105","true","689","98","15","true"
"690","78","105","true","690","97","15","true"
"691","78","105","true","691","100","15","true"
"692","77","105","true","692","103","15","true"
"693","73","105","true","693","97","15","true"
"694","72","105","true","694","99","15","true"
"695","76","105","true","695","97","15","true"
"696","81","105","true","696","98","15","true"
"697","80","105","true","697","97","15","true"
"698","81","105","true","698","95","15","true"
"699","81","105","true","699","101","15","true"
"700","76","105","true","700","97","15","true"
"701","74","105","true","701","99","15","true"
"702","76","105","true","702","99","15","true"
"703","74","105","true","703","103","15","true"
"704","74","105","true","704","103","15","true"
"705","71","105","true","705","104","15","true"
"706","72","105","true","706","103","15","true"
"707","66","105","true","707","102","15","true"
"708","70","105","true","708","104","15","true"
"709","74","105","true","709","107","15","true"
"710","73","105","true","710","109","15","true"
"711","71","105","true","711","108","15","true"
"712","70","105","true","712","107","15","true"
"713","68","105","true","713","104","15","true"
"714","70","105","true","714","103","15","true"
"715","69","105","true","715","105","15","true"
"716","70","105","true","716","108","15","true"
"717","70","105","true","717","107","15","true"
"718","68","105","true","718","113","15","true"
"719","71","105","true","719","109","15","true"
"720","74","105","true","720","109","15","true"
"721","71","105","true","721","112","15","true"
"722","72","105","true","722","112","15","true"
"723","73","105","true","723","112","15","true"
"724","75","105","true","724","107","15","true"
"725","71","105","true","725","105","15","true"
"726","68","105","true","726","103","15","true"
"727","66","105","true","727","101","15","true"
"728","66","105","true","728","101","15","true"
"729","66","105","true","729","94","15","true"
"730","64","105","true","730","92","15","true"
"731","65","105","true","731","93","15","true"
"732","64","105","true","732","98","15","true"
"733","64","105","true","733","99","15","true"
"734","63","105","true","734","100","15","true"
"735","63","105","true","735","105","15","true"
"736","68","105","true","736","104","15","true"
"737","67","105","true","737","108","15","true"
"738","68","105","true","738","110","15","true"
"739","71","105","true","739","109","15","true"
"740","72","105","true","740","109","15","true"
"741","67","105","true","741","107","15","true"
"742","71","105","true","742","109","15","true"
"743","70","105","true","743","106","15","true"
"744","68","105","true","744","108","15","true"
"745","68","105","true","745","108","15","true"
"746","68","105","true","746","110","15","true"
"747","67","105","true","747","113","15","true"
"748","68","105","true","748","107","15","true"
"749","66","105","true","749","112","15","true"
"750","66","105","true","750","112","15","true"
"751","68","105","true","751","114","15","true"
"752","64","105","true","752","110","15","true"
"753","66","105","true","753","112","15","true"
"754","63","105","true","754","110","15","true"
"755","61","105","true","755","108","15","true"
"756","61","105","true","756","110","15","true"
"757","66","105","true","757","110","15","true"
"758","67","105","true","758","114","15","true"
"759","66","105","true","759","115","15","true"
"760","64","105","true","760","113","15","true"
"761","63","105","true","761","115","15","true"
"762","61","105","true","762","116","15","true"
"763","60","105","true","763","117","15","true"
"764","59","105","true","764","119","15","true"
"765","58","105","true","765","118","15","true"
"766","59","105","true","766","115","15","true"
"767","55","105","true","767","113","15","true"
"768","56","105","true","768","112","15","true"
"769","57","105","true","769","115","15","true"
"770","57","105","true","770","115","15","true"
"771","58","105","true","771","115","15","true"
"772","59","105","true","772","116","15","true"
"773","60","105","true","773","116","15","true"
"774","59","105","true","774","114","15","true"
