"x","y","color","pen down?","x","y","color","pen down?"
"142","12","105","true","142","152","15","true"
"143","12","105","true","143","152","15","true"
"144","12","105","true","144","147","15","true"
"145","11","105","true","145","145","15","true"
"146","11","105","true","146","144","15","true"
"147","12","105","true","147","142","15","true"
"148","12","105","true","148","140","15","true"
"149","12","105","true","149","141","15","true"
"150","13","105","true","150","145","15","true"
"151","14","105","true","151","147","15","true"
"152","13","105","true","152","146","15","true"
"153","10","105","true","153","145","15","true"
"154","10","105","true","154","145","15","true"
"155","10","105","true","155","145","15","true"
"156","10","105","true","156","146","15","true"
"157","11","105","true","157","144","15","true"
"158","11","105","true","158","150","15","true"
"159","11","105","true","159","147","15","true"
"160","11","105","true","160","147","15","true"
"161","12","105","true","161","146","15","true"
"162","11","105","true","162","146","15","true"
"163","10","105","true","163","148","15","true"
"164","10","105","true","164","152","15","true"
"165","10","105","true","165","149","15","true"
"166","10","105","true","166","149","15","true"
"167","10","105","true","167","148","15","true"
"168","10","105","true","168","152","15","true"
"169","12","105","true","169","154","15","true"
"170","12","105","true","170","162","15","true"
"171","10","105","true","171","162","15","true"
"172","11","105","true","172","165","15","true"
"173","11","105","true","173","165","15","true"
"174","11","105","true","174","168","15","true"
"175","11","105","true","175","169","15","true"
"176","11","105","true","176","167","15","true"
"177","10","105","true","177","164","15","true"
"178","10","105","true","178","170","15","true"
"179","10","105","true","179","167","15","true"
"180","10","105","true","180","167","15","true"
"181","11","105","true","181","166","15","true"
"182","12","105","true","182","165","15","true"
"183","13","105","true","183","162","15","true"
"184","12","105","true","184","162","15","true"
"185","12","105","true","185","164","15","true"
"186","13","105","true","186","167","15","true"
"187","11","105","true","187","174","15","true"
"188","12","105","true","188","172","15","true"
"189","12","105","true","189","170","15","true"
"190","12","105","true","190","168","15","true"
"191","12","105","true","191","173","15","true"
"192","12","105","true","192","174","15","true"
"193","12","105","true","193","169","15","true"
"194","11","105","true","194","168","15","true"
"195","10","105","true","195","170","15","true"
"196","9","105","true","196","165","15","true"
"197","9","105","true","197","167","15","true"
"198","9","105","true","198","161","15","true"
"199","9","105","true","199","165","15","true"
"200","9","105","true","200","158","15","true"
"201","7","105","true","201","161","15","true"
"202","7","105","true","202","159","15","true"
"203","6","105","true","203","161","15","true"
"204","6","105","true","204","162","15","true"
"205","7","105","true","205","165","15","true"
"206","7","105","true","206","171","15","true"
"207","7","105","true","207","165","15","true"
"208","7","105","true","208","164","15","true"
"209","8","105","true","209","164","15","true"
"210","8","105","true","210","165","15","true"
"211","7","105","true","211","161","15","true"
"212","5","105","true","212","159","15","true"
"213","5","105","true","213","159","15","true"
"214","5","105","true","214","158","15","true"
"215","4","105","true","215","158","15","true"
"216","4","105","true","216","161","15","true"
"217","4","105","true","217","158","15","true"
"218","6","105","true","218","161","15","true"
"219","6","105","true","219","163","15","true"
"220","6","105","true","220","156","15","true"
"221","6","105","true","221","155","15","true"
"222","6","105","true","222","157","15","true"
"223","6","105","true","223","157","15","true"
"224","6","105","true","224","156","15","true"
"225","6","105","true","225","158","15","true"
"226","6","105","true","226","154","15","true"
"227","5","105","true","227","157","15","true"
"228","5","105","true","228","153","15","true"
"229","5","105","true","229","154","15","true"
"230","6","105","true","230","153","15","true"
"231","6","105","true","231","155","15","true"
"232","6","105","true","232","154","15","true"
"233","4","105","true","233","153","15","true"
"234","5","105","true","234","157","15","true"
"235","4","105","true","235","156","15","true"
"236","4","105","true","236","161","15","true"
"237","4","105","true","237","158","15","true"
"238","4","105","true","238","157","15","true"
"239","4","105","true","239","159","15","true"
"240","4","105","true","240","156","15","true"
"241","4","105","true","241","156","15","true"
"242","4","105","true","242","158","15","true"
"243","4","105","true","243","163","15","true"
"244","3","105","true","244","156","15","true"
"245","3","105","true","245","156","15","true"
"246","3","105","true","246","155","15","true"
"247","3","105","true","247","156","15","true"
"248","3","105","true","248","158","15","true"
"249","3","105","true","249","161","15","true"
"250","4","105","true","250","163","15","true"
"251","4","105","true","251","156","15","true"
"252","4","105","true","252","157","15","true"
"253","4","105","true","253","159","15","true"
"254","4","105","true","254","158","15","true"
"255","3","105","true","255","159","15","true"
"256","3","105","true","256","160","15","true"
"257","3","105","true","257","156","15","true"
"258","3","105","true","258","155","15","true"
"259","4","105","true","259","162","15","true"
"260","3","105","true","260","163","15","true"
"261","3","105","true","261","157","15","true"
"262","3","105","true","262","161","15","true"
"263","3","105","true","263","167","15","true"
"264","3","105","true","264","160","15","true"
"265","3","105","true","265","161","15","true"
"266","3","105","true","266","161","15","true"
"267","3","105","true","267","158","15","true"
"268","2","105","true","268","159","15","true"
"269","2","105","true","269","160","15","true"
"270","2","105","true","270","163","15","true"
"271","2","105","true","271","162","15","true"
"272","2","105","true","272","163","15","true"
"273","3","105","true","273","167","15","true"
"274","3","105","true","274","169","15","true"
"275","3","105","true","275","166","15","true"
"276","3","105","true","276","166","15","true"
"277","3","105","true","277","172","15","true"
"278","4","105","true","278","166","15","true"
"279","3","105","true","279","168","15","true"
"280","3","105","true","280","171","15","true"
"281","3","105","true","281","170","15","true"
"282","3","105","true","282","170","15","true"
"283","3","105","true","283","173","15","true"
"284","3","105","true","284","169","15","true"
"285","3","105","true","285","171","15","true"
"286","3","105","true","286","173","15","true"
"287","3","105","true","287","169","15","true"
"288","3","105","true","288","165","15","true"
"289","3","105","true","289","161","15","true"
"290","3","105","true","290","162","15","true"
"291","3","105","true","291","163","15","true"
"292","3","105","true","292","166","15","true"
"293","4","105","true","293","166","15","true"
"294","3","105","true","294","166","15","true"
"295","3","105","true","295","161","15","true"
"296","3","105","true","296","164","15","true"
"297","4","105","true","297","164","15","true"
"298","3","105","true","298","156","15","true"
"299","3","105","true","299","156","15","true"
"300","4","105","true","300","154","15","true"
"301","4","105","true","301","158","15","true"
"302","3","105","true","302","163","15","true"
"303","3","105","true","303","158","15","true"
"304","3","105","true","304","157","15","true"
"305","3","105","true","305","156","15","true"
"306","3","105","true","306","159","15","true"
"307","3","105","true","307","155","15","true"
"308","2","105","true","308","155","15","true"
"309","2","105","true","309","162","15","true"
"310","1","105","true","310","161","15","true"
"311","1","105","true","311","161","15","true"
"312","1","105","true","312","155","15","true"
"313","2","105","true","313","155","15","true"
"314","2","105","true","314","157","15","true"
"315","2","105","true","315","159","15","true"
"316","2","105","true","316","162","15","true"
"317","2","105","true","317","164","15","true"
"318","2","105","true","318","164","15","true"
"319","2","105","true","319","163","15","true"
"320","2","105","true","320","160","15","true"
"321","2","105","true","321","158","15","true"
"322","3","105","true","322","160","15","true"
"323","3","105","true","323","162","15","true"
"324","3","105","true","324","158","15","true"
"325","3","105","true","325","154","15","true"
"326","4","105","true","326","150","15","true"
"327","4","105","true","327","153","15","true"
"328","5","105","true","328","155","15","true"
"329","5","105","true","329","156","15","true"
"330","5","105","true","330","156","15","true"
"331","5","105","true","331","153","15","true"
"332","5","105","true","332","162","15","true"
"333","5","105","true","333","160","15","true"
"334","5","105","true","334","161","15","true"
"335","7","105","true","335","160","15","true"
"336","7","105","true","336","163","15","true"
"337","6","105","true","337","158","15","true"
"338","5","105","true","338","164","15","true"
"339","6","105","true","339","168","15","true"
"340","5","105","true","340","165","15","true"
"341","6","105","true","341","166","15","true"
"342","6","105","true","342","163","15","true"
"343","5","105","true","343","163","15","true"
"344","5","105","true","344","162","15","true"
"345","4","105","true","345","165","15","true"
"346","3","105","true","346","168","15","true"
"347","3","105","true","347","166","15","true"
"348","3","105","true","348","164","15","true"
"349","3","105","true","349","158","15","true"
"350","3","105","true","350","162","15","true"
"351","2","105","true","351","161","15","true"
"352","2","105","true","352","159","15","true"
"353","2","105","true","353","160","15","true"
"354","2","105","true","354","160","15","true"
"355","2","105","true","355","159","15","true"
"356","2","105","true","356","157","15","true"
"357","2","105","true","357","153","15","true"
"358","2","105","true","358","154","15","true"
"359","2","105","true","359","154","15","true"
"360","2","105","true","360","152","15","true"
"361","2","105","true","361","147","15","true"
"362","3","105","true","362","145","15","true"
"363","3","105","true","363","153","15","true"
"364","3","105","true","364","153","15","true"
"365","3","105","true","365","154","15","true"
"366","4","105","true","366","148","15","true"
"367","5","105","true","367","155","15","true"
"368","4","105","true","368","153","15","true"
"369","5","105","true","369","149","15","true"
"370","5","105","true","370","154","15","true"
"371","5","105","true","371","153","15","true"
"372","4","105","true","372","152","15","true"
"373","4","105","true","373","153","15","true"
"374","4","105","true","374","156","15","true"
"375","4","105","true","375","158","15","true"
"376","4","105","true","376","160","15","true"
"377","4","105","true","377","160","15","true"
"378","4","105","true","378","156","15","true"
"379","4","105","true","379","157","15","true"
"380","4","105","true","380","158","15","true"
"381","4","105","true","381","158","15","true"
"382","4","105","true","382","157","15","true"
"383","4","105","true","383","159","15","true"
"384","4","105","true","384","156","15","true"
"385","4","105","true","385","151","15","true"
"386","3","105","true","386","154","15","true"
"387","5","105","true","387","156","15","true"
"388","5","105","true","388","152","15","true"
"389","5","105","true","389","154","15","true"
"390","5","105","true","390","158","15","true"
"391","5","105","true","391","157","15","true"
"392","6","105","true","392","159","15","true"
"393","7","105","true","393","158","15","true"
"394","5","105","true","394","158","15","true"
"395","5","105","true","395","155","15","true"
"396","5","105","true","396","156","15","true"
"397","5","105","true","397","156","15","true"
"398","5","105","true","398","155","15","true"
"399","5","105","true","399","158","15","true"
"400","5","105","true","400","160","15","true"
"401","5","105","true","401","165","15","true"
"402","4","105","true","402","172","15","true"
"403","4","105","true","403","173","15","true"
"404","4","105","true","404","174","15","true"
"405","4","105","true","405","168","15","true"
"406","4","105","true","406","174","15","true"
"407","4","105","true","407","174","15","true"
"408","4","105","true","408","173","15","true"
"409","4","105","true","409","170","15","true"
"410","4","105","true","410","174","15","true"
"411","4","105","true","411","168","15","true"
"412","3","105","true","412","163","15","true"
"413","3","105","true","413","159","15","true"
"414","3","105","true","414","160","15","true"
"415","3","105","true","415","164","15","true"
"416","3","105","true","416","160","15","true"
"417","4","105","true","417","157","15","true"
"418","4","105","true","418","156","15","true"
"419","4","105","true","419","163","15","true"
"420","5","105","true","420","161","15","true"
"421","5","105","true","421","163","15","true"
"422","6","105","true","422","168","15","true"
"423","5","105","true","423","170","15","true"
"424","6","105","true","424","168","15","true"
"425","5","105","true","425","168","15","true"
"426","6","105","true","426","163","15","true"
"427","3","105","true","427","157","15","true"
"428","3","105","true","428","156","15","true"
"429","3","105","true","429","159","15","true"
"430","3","105","true","430","160","15","true"
"431","3","105","true","431","162","15","true"
"432","3","105","true","432","163","15","true"
"433","3","105","true","433","166","15","true"
"434","3","105","true","434","166","15","true"
"435","3","105","true","435","169","15","true"
"436","3","105","true","436","166","15","true"
"437","4","105","true","437","167","15","true"
"438","4","105","true","438","164","15","true"
"439","4","105","true","439","161","15","true"
"440","4","105","true","440","166","15","true"
"441","6","105","true","441","162","15","true"
"442","5","105","true","442","161","15","true"
"443","5","105","true","443","161","15","true"
"444","5","105","true","444","169","15","true"
"445","5","105","true","445","169","15","true"
"446","5","105","true","446","170","15","true"
"447","4","105","true","447","166","15","true"
"448","4","105","true","448","167","15","true"
"449","4","105","true","449","167","15","true"
"450","4","105","true","450","160","15","true"
"451","4","105","true","451","164","15","true"
"452","4","105","true","452","162","15","true"
"453","4","105","true","453","165","15","true"
"454","4","105","true","454","165","15","true"
"455","4","105","true","455","163","15","true"
"456","4","105","true","456","166","15","true"
"457","4","105","true","457","171","15","true"
"458","4","105","true","458","174","15","true"
"459","4","105","true","459","174","15","true"
"460","4","105","true","460","175","15","true"
"461","3","105","true","461","176","15","true"
"462","3","105","true","462","179","15","true"
"463","3","105","true","463","177","15","true"
"464","3","105","true","464","175","15","true"
"465","3","105","true","465","169","15","true"
"466","3","105","true","466","169","15","true"
"467","3","105","true","467","168","15","true"
"468","4","105","true","468","171","15","true"
"469","4","105","true","469","175","15","true"
"470","5","105","true","470","179","15","true"
"471","4","105","true","471","180","15","true"
"472","4","105","true","472","182","15","true"
"473","4","105","true","473","188","15","true"
"474","3","105","true","474","177","15","true"
"475","3","105","true","475","180","15","true"
"476","3","105","true","476","179","15","true"
"477","3","105","true","477","182","15","true"
"478","3","105","true","478","183","15","true"
"479","4","105","true","479","182","15","true"
"480","5","105","true","480","179","15","true"
"481","5","105","true","481","179","15","true"
"482","5","105","true","482","180","15","true"
"483","6","105","true","483","178","15","true"
"484","8","105","true","484","182","15","true"
"485","7","105","true","485","178","15","true"
"486","7","105","true","486","176","15","true"
"487","8","105","true","487","172","15","true"
"488","8","105","true","488","171","15","true"
"489","7","105","true","489","175","15","true"
"490","7","105","true","490","175","15","true"
"491","7","105","true","491","167","15","true"
"492","9","105","true","492","167","15","true"
"493","9","105","true","493","163","15","true"
"494","9","105","true","494","162","15","true"
"495","8","105","true","495","167","15","true"
"496","8","105","true","496","169","15","true"
"497","8","105","true","497","166","15","true"
"498","8","105","true","498","165","15","true"
"499","9","105","true","499","162","15","true"
"500","9","105","true","500","158","15","true"
"501","9","105","true","501","161","15","true"
"502","9","105","true","502","164","15","true"
"503","10","105","true","503","159","15","true"
"504","10","105","true","504","161","15","true"
"505","10","105","true","505","163","15","true"
"506","10","105","true","506","167","15","true"
"507","10","105","true","507","163","15","true"
"508","10","105","true","508","165","15","true"
"509","10","105","true","509","166","15","true"
"510","10","105","true","510","164","15","true"
"511","10","105","true","511","165","15","true"
"512","10","105","true","512","168","15","true"
"513","9","105","true","513","163","15","true"
"514","7","105","true","514","162","15","true"
"515","7","105","true","515","164","15","true"
"516","8","105","true","516","164","15","true"
"517","8","105","true","517","161","15","true"
"518","9","105","true","518","162","15","true"
"519","9","105","true","519","167","15","true"
"520","10","105","true","520","170","15","true"
"521","13","105","true","521","172","15","true"
"522","13","105","true","522","169","15","true"
"523","14","105","true","523","171","15","true"
"524","14","105","true","524","170","15","true"
"525","13","105","true","525","164","15","true"
"526","12","105","true","526","160","15","true"
"527","13","105","true","527","160","15","true"
"528","12","105","true","528","160","15","true"
"529","13","105","true","529","153","15","true"
"530","13","105","true","530","159","15","true"
"531","11","105","true","531","157","15","true"
"532","11","105","true","532","160","15","true"
"533","11","105","true","533","161","15","true"
"534","11","105","true","534","157","15","true"
"535","11","105","true","535","153","15","true"
"536","11","105","true","536","151","15","true"
"537","12","105","true","537","152","15","true"
"538","11","105","true","538","156","15","true"
"539","11","105","true","539","160","15","true"
"540","12","105","true","540","162","15","true"
"541","12","105","true","541","164","15","true"
"542","12","105","true","542","163","15","true"
"543","11","105","true","543","167","15","true"
"544","11","105","true","544","162","15","true"
"545","11","105","true","545","155","15","true"
"546","11","105","true","546","159","15","true"
"547","11","105","true","547","157","15","true"
"548","11","105","true","548","157","15","true"
"549","14","105","true","549","159","15","true"
"550","16","105","true","550","160","15","true"
"551","15","105","true","551","160","15","true"
"552","15","105","true","552","157","15","true"
"553","16","105","true","553","156","15","true"
"554","15","105","true","554","156","15","true"
"555","16","105","true","555","157","15","true"
"556","17","105","true","556","158","15","true"
"557","17","105","true","557","160","15","true"
"558","18","105","true","558","162","15","true"
"559","17","105","true","559","160","15","true"
"560","16","105","true","560","156","15","true"
"561","17","105","true","561","156","15","true"
"562","17","105","true","562","154","15","true"
"563","17","105","true","563","155","15","true"
"564","17","105","true","564","149","15","true"
"565","18","105","true","565","156","15","true"
"566","19","105","true","566","156","15","true"
"567","17","105","true","567","160","15","true"
"568","17","105","true","568","163","15","true"
"569","17","105","true","569","167","15","true"
"570","20","105","true","570","168","15","true"
"571","20","105","true","571","169","15","true"
"572","19","105","true","572","167","15","true"
"573","17","105","true","573","165","15","true"
"574","18","105","true","574","166","15","true"
"575","16","105","true","575","163","15","true"
"576","16","105","true","576","167","15","true"
"577","15","105","true","577","163","15","true"
"578","15","105","true","578","163","15","true"
"579","16","105","true","579","159","15","true"
"580","14","105","true","580","165","15","true"
"581","14","105","true","581","160","15","true"
"582","15","105","true","582","161","15","true"
"583","15","105","true","583","155","15","true"
"584","13","105","true","584","160","15","true"
"585","10","105","true","585","159","15","true"
"586","9","105","true","586","159","15","true"
"587","9","105","true","587","163","15","true"
"588","9","105","true","588","167","15","true"
"589","9","105","true","589","169","15","true"
"590","9","105","true","590","169","15","true"
"591","9","105","true","591","169","15","true"
"592","10","105","true","592","170","15","true"
"593","11","105","true","593","170","15","true"
"594","10","105","true","594","172","15","true"
"595","11","105","true","595","168","15","true"
"596","11","105","true","596","169","15","true"
"597","10","105","true","597","168","15","true"
"598","10","105","true","598","165","15","true"
"599","9","105","true","599","164","15","true"
"600","9","105","true","600","167","15","true"
"601","9","105","true","601","166","15","true"
"602","10","105","true","602","169","15","true"
"603","10","105","true","603","167","15","true"
"604","10","105","true","604","166","15","true"
"605","10","105","true","605","164","15","true"
"606","10","105","true","606","165","15","true"
"607","10","105","true","607","166","15","true"
"608","10","105","true","608","166","15","true"
"609","10","105","true","609","169","15","true"
"610","11","105","true","610","172","15","true"
"611","11","105","true","611","168","15","true"
"612","11","105","true","612","164","15","true"
"613","11","105","true","613","163","15","true"
"614","10","105","true","614","166","15","true"
"615","10","105","true","615","169","15","true"
"616","10","105","true","616","171","15","true"
"617","10","105","true","617","173","15","true"
"618","11","105","true","618","175","15","true"
"619","12","105","true","619","177","15","true"
"620","11","105","true","620","177","15","true"
"621","11","105","true","621","176","15","true"
"622","10","105","true","622","179","15","true"
"623","11","105","true","623","176","15","true"
"624","11","105","true","624","172","15","true"
"625","11","105","true","625","172","15","true"
"626","10","105","true","626","169","15","true"
"627","10","105","true","627","169","15","true"
"628","9","105","true","628","175","15","true"
"629","9","105","true","629","168","15","true"
"630","9","105","true","630","166","15","true"
"631","11","105","true","631","170","15","true"
"632","11","105","true","632","165","15","true"
"633","10","105","true","633","165","15","true"
"634","10","105","true","634","167","15","true"
"635","10","105","true","635","165","15","true"
"636","11","105","true","636","166","15","true"
"637","11","105","true","637","169","15","true"
"638","11","105","true","638","165","15","true"
"639","12","105","true","639","165","15","true"
"640","12","105","true","640","165","15","true"
"641","12","105","true","641","161","15","true"
"642","12","105","true","642","158","15","true"
"643","12","105","true","643","158","15","true"
"644","12","105","true","644","155","15","true"
"645","13","105","true","645","153","15","true"
"646","13","105","true","646","156","15","true"
"647","13","105","true","647","152","15","true"
"648","13","105","true","648","150","15","true"
"649","12","105","true","649","148","15","true"
"650","12","105","true","650","150","15","true"
"651","13","105","true","651","153","15","true"
"652","12","105","true","652","152","15","true"
"653","13","105","true","653","154","15","true"
"654","14","105","true","654","158","15","true"
"655","15","105","true","655","164","15","true"
"656","14","105","true","656","163","15","true"
"657","14","105","true","657","169","15","true"
"658","13","105","true","658","170","15","true"
"659","13","105","true","659","174","15","true"
"660","12","105","true","660","174","15","true"
"661","11","105","true","661","173","15","true"
"662","11","105","true","662","176","15","true"
"663","10","105","true","663","175","15","true"
"664","10","105","true","664","178","15","true"
"665","9","105","true","665","178","15","true"
"666","7","105","true","666","178","15","true"
"667","9","105","true","667","174","15","true"
"668","9","105","true","668","173","15","true"
"669","9","105","true","669","168","15","true"
"670","9","105","true","670","172","15","true"
"671","8","105","true","671","169","15","true"
"672","8","105","true","672","170","15","true"
"673","7","105","true","673","173","15","true"
"674","7","105","true","674","174","15","true"
"675","8","105","true","675","170","15","true"
"676","8","105","true","676","170","15","true"
"677","7","105","true","677","169","15","true"
"678","7","105","true","678","172","15","true"
"679","7","105","true","679","171","15","true"
"680","7","105","true","680","172","15","true"
"681","8","105","true","681","169","15","true"
"682","7","105","true","682","169","15","true"
"683","8","105","true","683","165","15","true"
"684","7","105","true","684","160","15","true"
"685","6","105","true","685","157","15","true"
"686","6","105","true","686","155","15","true"
"687","7","105","true","687","159","15","true"
"688","6","105","true","688","163","15","true"
"689","5","105","true","689","163","15","true"
"690","5","105","true","690","163","15","true"
"691","5","105","true","691","161","15","true"
"692","5","105","true","692","164","15","true"
"693","5","105","true","693","156","15","true"
"694","7","105","true","694","159","15","true"
"695","7","105","true","695","158","15","true"
"696","7","105","true","696","152","15","true"
"697","7","105","true","697","151","15","true"
"698","7","105","true","698","143","15","true"
"699","8","105","true","699","150","15","true"
"700","8","105","true","700","148","15","true"
"701","9","105","true","701","149","15","true"
"702","10","105","true","702","146","15","true"
"703","11","105","true","703","152","15","true"
"704","11","105","true","704","148","15","true"
"705","11","105","true","705","148","15","true"
"706","9","105","true","706","151","15","true"
"707","9","105","true","707","152","15","true"
"708","9","105","true","708","148","15","true"
"709","8","105","true","709","150","15","true"
"710","8","105","true","710","149","15","true"
"711","9","105","true","711","159","15","true"
"712","9","105","true","712","154","15","true"
"713","10","105","true","713","157","15","true"
"714","10","105","true","714","156","15","true"
"715","10","105","true","715","161","15","true"
"716","10","105","true","716","165","15","true"
"717","9","105","true","717","160","15","true"
"718","9","105","true","718","165","15","true"
"719","8","105","true","719","165","15","true"
"720","8","105","true","720","164","15","true"
"721","8","105","true","721","161","15","true"
"722","8","105","true","722","166","15","true"
"723","8","105","true","723","164","15","true"
"724","8","105","true","724","164","15","true"
"725","8","105","true","725","164","15","true"
"726","10","105","true","726","164","15","true"
"727","11","105","true","727","164","15","true"
"728","11","105","true","728","162","15","true"
"729","10","105","true","729","159","15","true"
"730","10","105","true","730","155","15","true"
"731","10","105","true","731","161","15","true"
"732","11","105","true","732","159","15","true"
"733","11","105","true","733","158","15","true"
"734","11","105","true","734","152","15","true"
"735","12","105","true","735","153","15","true"
"736","9","105","true","736","156","15","true"
"737","8","105","true","737","154","15","true"
"738","9","105","true","738","160","15","true"
"739","9","105","true","739","162","15","true"
"740","9","105","true","740","163","15","true"
"741","8","105","true","741","159","15","true"
"742","8","105","true","742","159","15","true"
"743","8","105","true","743","161","15","true"
"744","8","105","true","744","162","15","true"
"745","8","105","true","745","163","15","true"
"746","8","105","true","746","170","15","true"
"747","7","105","true","747","167","15","true"
"748","7","105","true","748","164","15","true"
"749","9","105","true","749","163","15","true"
"750","8","105","true","750","170","15","true"
"751","8","105","true","751","160","15","true"
"752","8","105","true","752","167","15","true"
"753","9","105","true","753","168","15","true"
"754","9","105","true","754","167","15","true"
"755","9","105","true","755","167","15","true"
"756","9","105","true","756","166","15","true"
"757","10","105","true","757","168","15","true"
"758","10","105","true","758","172","15","true"
"759","11","105","true","759","169","15","true"
"760","11","105","true","760","169","15","true"
"761","11","105","true","761","173","15","true"
"762","12","105","true","762","174","15","true"
"763","11","105","true","763","174","15","true"
"764","9","105","true","764","174","15","true"
"765","10","105","true","765","178","15","true"
"766","10","105","true","766","173","15","true"
"767","11","105","true","767","174","15","true"
"768","10","105","true","768","169","15","true"
"769","11","105","true","769","167","15","true"
"770","11","105","true","770","166","15","true"
"771","11","105","true","771","165","15","true"
"772","11","105","true","772","171","15","true"
"773","12","105","true","773","175","15","true"
"774","12","105","true","774","176","15","true"
