"x","y","color","pen down?","x","y","color","pen down?"
"132","10","105","true","132","178","15","true"
"133","10","105","true","133","172","15","true"
"134","10","105","true","134","175","15","true"
"135","10","105","true","135","176","15","true"
"136","11","105","true","136","173","15","true"
"137","11","105","true","137","171","15","true"
"138","10","105","true","138","171","15","true"
"139","9","105","true","139","173","15","true"
"140","8","105","true","140","167","15","true"
"141","8","105","true","141","168","15","true"
"142","6","105","true","142","162","15","true"
"143","6","105","true","143","165","15","true"
"144","6","105","true","144","159","15","true"
"145","7","105","true","145","157","15","true"
"146","7","105","true","146","161","15","true"
"147","7","105","true","147","161","15","true"
"148","7","105","true","148","162","15","true"
"149","7","105","true","149","157","15","true"
"150","7","105","true","150","157","15","true"
"151","8","105","true","151","158","15","true"
"152","7","105","true","152","151","15","true"
"153","7","105","true","153","152","15","true"
"154","7","105","true","154","154","15","true"
"155","7","105","true","155","153","15","true"
"156","7","105","true","156","148","15","true"
"157","7","105","true","157","149","15","true"
"158","7","105","true","158","152","15","true"
"159","7","105","true","159","156","15","true"
"160","9","105","true","160","156","15","true"
"161","8","105","true","161","156","15","true"
"162","8","105","true","162","154","15","true"
"163","8","105","true","163","153","15","true"
"164","8","105","true","164","155","15","true"
"165","8","105","true","165","160","15","true"
"166","8","105","true","166","153","15","true"
"167","8","105","true","167","155","15","true"
"168","9","105","true","168","151","15","true"
"169","9","105","true","169","152","15","true"
"170","6","105","true","170","156","15","true"
"171","6","105","true","171","152","15","true"
"172","6","105","true","172","151","15","true"
"173","5","105","true","173","148","15","true"
"174","5","105","true","174","151","15","true"
"175","5","105","true","175","152","15","true"
"176","5","105","true","176","151","15","true"
"177","5","105","true","177","155","15","true"
"178","4","105","true","178","155","15","true"
"179","4","105","true","179","150","15","true"
"180","4","105","true","180","145","15","true"
"181","4","105","true","181","152","15","true"
"182","4","105","true","182","157","15","true"
"183","4","105","true","183","157","15","true"
"184","4","105","true","184","158","15","true"
"185","4","105","true","185","163","15","true"
"186","4","105","true","186","166","15","true"
"187","5","105","true","187","167","15","true"
"188","5","105","true","188","163","15","true"
"189","5","105","true","189","166","15","true"
"190","5","105","true","190","164","15","true"
"191","6","105","true","191","165","15","true"
"192","6","105","true","192","160","15","true"
"193","6","105","true","193","158","15","true"
"194","5","105","true","194","160","15","true"
"195","5","105","true","195","160","15","true"
"196","5","105","true","196","158","15","true"
"197","4","105","true","197","163","15","true"
"198","4","105","true","198","167","15","true"
"199","4","105","true","199","170","15","true"
"200","4","105","true","200","167","15","true"
"201","2","105","true","201","173","15","true"
"202","2","105","true","202","177","15","true"
"203","2","105","true","203","177","15","true"
"204","2","105","true","204","175","15","true"
"205","2","105","true","205","182","15","true"
"206","1","105","true","206","181","15","true"
"207","1","105","true","207","183","15","true"
"208","1","105","true","208","181","15","true"
"209","1","105","true","209","177","15","true"
"210","1","105","true","210","177","15","true"
"211","1","105","true","211","179","15","true"
"212","1","105","true","212","182","15","true"
"213","2","105","true","213","181","15","true"
"214","2","105","true","214","186","15","true"
"215","2","105","true","215","181","15","true"
"216","2","105","true","216","177","15","true"
"217","2","105","true","217","171","15","true"
"218","2","105","true","218","170","15","true"
"219","2","105","true","219","173","15","true"
"220","2","105","true","220","170","15","true"
"221","2","105","true","221","170","15","true"
"222","2","105","true","222","166","15","true"
"223","2","105","true","223","172","15","true"
"224","3","105","true","224","174","15","true"
"225","3","105","true","225","178","15","true"
"226","3","105","true","226","182","15","true"
"227","4","105","true","227","177","15","true"
"228","4","105","true","228","180","15","true"
"229","4","105","true","229","183","15","true"
"230","4","105","true","230","183","15","true"
"231","4","105","true","231","182","15","true"
"232","4","105","true","232","183","15","true"
"233","4","105","true","233","192","15","true"
"234","4","105","true","234","187","15","true"
"235","4","105","true","235","184","15","true"
"236","4","105","true","236","179","15","true"
"237","3","105","true","237","182","15","true"
"238","3","105","true","238","183","15","true"
"239","3","105","true","239","177","15","true"
"240","4","105","true","240","168","15","true"
"241","4","105","true","241","172","15","true"
"242","4","105","true","242","170","15","true"
"243","4","105","true","243","169","15","true"
"244","4","105","true","244","164","15","true"
"245","4","105","true","245","166","15","true"
"246","4","105","true","246","163","15","true"
"247","4","105","true","247","171","15","true"
"248","5","105","true","248","165","15","true"
"249","5","105","true","249","163","15","true"
"250","6","105","true","250","164","15","true"
"251","6","105","true","251","165","15","true"
"252","7","105","true","252","169","15","true"
"253","7","105","true","253","169","15","true"
"254","7","105","true","254","173","15","true"
"255","6","105","true","255","178","15","true"
"256","6","105","true","256","180","15","true"
"257","6","105","true","257","176","15","true"
"258","6","105","true","258","180","15","true"
"259","6","105","true","259","185","15","true"
"260","7","105","true","260","183","15","true"
"261","8","105","true","261","176","15","true"
"262","8","105","true","262","170","15","true"
"263","7","105","true","263","169","15","true"
"264","7","105","true","264","171","15","true"
"265","7","105","true","265","168","15","true"
"266","7","105","true","266","169","15","true"
"267","5","105","true","267","171","15","true"
"268","6","105","true","268","167","15","true"
"269","5","105","true","269","164","15","true"
"270","5","105","true","270","169","15","true"
"271","5","105","true","271","165","15","true"
"272","5","105","true","272","170","15","true"
"273","4","105","true","273","163","15","true"
"274","4","105","true","274","164","15","true"
"275","4","105","true","275","168","15","true"
"276","4","105","true","276","168","15","true"
"277","4","105","true","277","165","15","true"
"278","4","105","true","278","168","15","true"
"279","5","105","true","279","163","15","true"
"280","6","105","true","280","167","15","true"
"281","6","105","true","281","169","15","true"
"282","7","105","true","282","167","15","true"
"283","6","105","true","283","162","15","true"
"284","7","105","true","284","153","15","true"
"285","9","105","true","285","154","15","true"
"286","9","105","true","286","154","15","true"
"287","8","105","true","287","155","15","true"
"288","10","105","true","288","158","15","true"
"289","10","105","true","289","161","15","true"
"290","11","105","true","290","160","15","true"
"291","11","105","true","291","157","15","true"
"292","12","105","true","292","160","15","true"
"293","12","105","true","293","166","15","true"
"294","12","105","true","294","171","15","true"
"295","10","105","true","295","167","15","true"
"296","11","105","true","296","165","15","true"
"297","11","105","true","297","166","15","true"
"298","11","105","true","298","172","15","true"
"299","11","105","true","299","170","15","true"
"300","11","105","true","300","167","15","true"
"301","11","105","true","301","170","15","true"
"302","13","105","true","302","169","15","true"
"303","12","105","true","303","169","15","true"
"304","11","105","true","304","172","15","true"
"305","12","105","true","305","166","15","true"
"306","13","105","true","306","165","15","true"
"307","12","105","true","307","165","15","true"
"308","12","105","true","308","167","15","true"
"309","11","105","true","309","173","15","true"
"310","10","105","true","310","167","15","true"
"311","9","105","true","311","161","15","true"
"312","8","105","true","312","161","15","true"
"313","8","105","true","313","158","15","true"
"314","8","105","true","314","155","15","true"
"315","7","105","true","315","163","15","true"
"316","6","105","true","316","166","15","true"
"317","7","105","true","317","168","15","true"
"318","8","105","true","318","166","15","true"
"319","8","105","true","319","165","15","true"
"320","7","105","true","320","168","15","true"
"321","6","105","true","321","168","15","true"
"322","6","105","true","322","173","15","true"
"323","6","105","true","323","172","15","true"
"324","6","105","true","324","168","15","true"
"325","5","105","true","325","165","15","true"
"326","5","105","true","326","165","15","true"
"327","4","105","true","327","164","15","true"
"328","4","105","true","328","160","15","true"
"329","4","105","true","329","157","15","true"
"330","4","105","true","330","159","15","true"
"331","4","105","true","331","159","15","true"
"332","4","105","true","332","154","15","true"
"333","4","105","true","333","157","15","true"
"334","4","105","true","334","155","15","true"
"335","4","105","true","335","161","15","true"
"336","4","105","true","336","165","15","true"
"337","5","105","true","337","164","15","true"
"338","5","105","true","338","165","15","true"
"339","5","105","true","339","165","15","true"
"340","4","105","true","340","161","15","true"
"341","4","105","true","341","159","15","true"
"342","4","105","true","342","158","15","true"
"343","5","105","true","343","160","15","true"
"344","5","105","true","344","165","15","true"
"345","6","105","true","345","162","15","true"
"346","6","105","true","346","165","15","true"
"347","6","105","true","347","161","15","true"
"348","5","105","true","348","155","15","true"
"349","6","105","true","349","157","15","true"
"350","6","105","true","350","155","15","true"
"351","7","105","true","351","158","15","true"
"352","7","105","true","352","157","15","true"
"353","6","105","true","353","157","15","true"
"354","6","105","true","354","163","15","true"
"355","6","105","true","355","163","15","true"
"356","6","105","true","356","165","15","true"
"357","6","105","true","357","165","15","true"
"358","6","105","true","358","165","15","true"
"359","7","105","true","359","167","15","true"
"360","6","105","true","360","168","15","true"
"361","6","105","true","361","167","15","true"
"362","6","105","true","362","166","15","true"
"363","5","105","true","363","166","15","true"
"364","5","105","true","364","163","15","true"
"365","5","105","true","365","161","15","true"
"366","5","105","true","366","160","15","true"
"367","5","105","true","367","161","15","true"
"368","5","105","true","368","163","15","true"
"369","4","105","true","369","163","15","true"
"370","4","105","true","370","164","15","true"
"371","3","105","true","371","166","15","true"
"372","4","105","true","372","170","15","true"
"373","4","105","true","373","163","15","true"
"374","3","105","true","374","166","15","true"
"375","4","105","true","375","166","15","true"
"376","4","105","true","376","163","15","true"
"377","5","105","true","377","160","15","true"
"378","5","105","true","378","162","15","true"
"379","5","105","true","379","162","15","true"
"380","4","105","true","380","161","15","true"
"381","4","105","true","381","160","15","true"
"382","3","105","true","382","167","15","true"
"383","3","105","true","383","166","15","true"
"384","3","105","true","384","166","15","true"
"385","3","105","true","385","168","15","true"
"386","3","105","true","386","166","15","true"
"387","4","105","true","387","166","15","true"
"388","4","105","true","388","172","15","true"
"389","4","105","true","389","167","15","true"
"390","4","105","true","390","162","15","true"
"391","4","105","true","391","165","15","true"
"392","3","105","true","392","171","15","true"
"393","3","105","true","393","169","15","true"
"394","3","105","true","394","169","15","true"
"395","3","105","true","395","171","15","true"
"396","3","105","true","396","176","15","true"
"397","4","105","true","397","176","15","true"
"398","4","105","true","398","174","15","true"
"399","4","105","true","399","173","15","true"
"400","4","105","true","400","172","15","true"
"401","5","105","true","401","180","15","true"
"402","4","105","true","402","180","15","true"
"403","4","105","true","403","179","15","true"
"404","4","105","true","404","174","15","true"
"405","4","105","true","405","173","15","true"
"406","4","105","true","406","168","15","true"
"407","4","105","true","407","160","15","true"
"408","5","105","true","408","160","15","true"
"409","5","105","true","409","158","15","true"
"410","5","105","true","410","156","15","true"
"411","6","105","true","411","156","15","true"
"412","5","105","true","412","157","15","true"
"413","6","105","true","413","158","15","true"
"414","6","105","true","414","162","15","true"
"415","6","105","true","415","168","15","true"
"416","5","105","true","416","171","15","true"
"417","6","105","true","417","166","15","true"
"418","5","105","true","418","164","15","true"
"419","5","105","true","419","165","15","true"
"420","5","105","true","420","165","15","true"
"421","5","105","true","421","166","15","true"
"422","4","105","true","422","167","15","true"
"423","3","105","true","423","168","15","true"
"424","3","105","true","424","170","15","true"
"425","4","105","true","425","170","15","true"
"426","4","105","true","426","164","15","true"
"427","5","105","true","427","167","15","true"
"428","5","105","true","428","175","15","true"
"429","6","105","true","429","171","15","true"
"430","6","105","true","430","177","15","true"
"431","6","105","true","431","172","15","true"
"432","5","105","true","432","169","15","true"
"433","5","105","true","433","167","15","true"
"434","5","105","true","434","171","15","true"
"435","5","105","true","435","175","15","true"
"436","5","105","true","436","171","15","true"
"437","4","105","true","437","168","15","true"
"438","4","105","true","438","171","15","true"
"439","4","105","true","439","167","15","true"
"440","4","105","true","440","160","15","true"
"441","4","105","true","441","162","15","true"
"442","5","105","true","442","163","15","true"
"443","5","105","true","443","162","15","true"
"444","5","105","true","444","160","15","true"
"445","6","105","true","445","167","15","true"
"446","7","105","true","446","170","15","true"
"447","7","105","true","447","178","15","true"
"448","7","105","true","448","174","15","true"
"449","7","105","true","449","172","15","true"
"450","7","105","true","450","169","15","true"
"451","7","105","true","451","169","15","true"
"452","9","105","true","452","174","15","true"
"453","9","105","true","453","177","15","true"
"454","11","105","true","454","174","15","true"
"455","11","105","true","455","167","15","true"
"456","11","105","true","456","163","15","true"
"457","10","105","true","457","161","15","true"
"458","11","105","true","458","164","15","true"
"459","11","105","true","459","164","15","true"
"460","12","105","true","460","163","15","true"
"461","13","105","true","461","158","15","true"
"462","12","105","true","462","154","15","true"
"463","12","105","true","463","150","15","true"
"464","12","105","true","464","153","15","true"
"465","11","105","true","465","155","15","true"
"466","10","105","true","466","159","15","true"
"467","11","105","true","467","157","15","true"
"468","11","105","true","468","157","15","true"
"469","12","105","true","469","156","15","true"
"470","11","105","true","470","156","15","true"
"471","12","105","true","471","161","15","true"
"472","12","105","true","472","161","15","true"
"473","12","105","true","473","153","15","true"
"474","12","105","true","474","152","15","true"
"475","11","105","true","475","153","15","true"
"476","12","105","true","476","152","15","true"
"477","11","105","true","477","148","15","true"
"478","10","105","true","478","152","15","true"
"479","11","105","true","479","155","15","true"
"480","11","105","true","480","152","15","true"
"481","11","105","true","481","153","15","true"
"482","11","105","true","482","152","15","true"
"483","13","105","true","483","154","15","true"
"484","10","105","true","484","160","15","true"
"485","11","105","true","485","159","15","true"
"486","11","105","true","486","159","15","true"
"487","11","105","true","487","165","15","true"
"488","12","105","true","488","173","15","true"
"489","14","105","true","489","174","15","true"
"490","14","105","true","490","175","15","true"
"491","14","105","true","491","172","15","true"
"492","14","105","true","492","171","15","true"
"493","14","105","true","493","168","15","true"
"494","13","105","true","494","163","15","true"
"495","14","105","true","495","161","15","true"
"496","14","105","true","496","161","15","true"
"497","15","105","true","497","160","15","true"
"498","18","105","true","498","158","15","true"
"499","18","105","true","499","162","15","true"
"500","18","105","true","500","163","15","true"
"501","20","105","true","501","165","15","true"
"502","20","105","true","502","169","15","true"
"503","19","105","true","503","161","15","true"
"504","21","105","true","504","161","15","true"
"505","22","105","true","505","166","15","true"
"506","20","105","true","506","168","15","true"
"507","19","105","true","507","168","15","true"
"508","19","105","true","508","166","15","true"
"509","21","105","true","509","161","15","true"
"510","20","105","true","510","156","15","true"
"511","19","105","true","511","151","15","true"
"512","17","105","true","512","152","15","true"
"513","17","105","true","513","158","15","true"
"514","16","105","true","514","156","15","true"
"515","14","105","true","515","148","15","true"
"516","14","105","true","516","160","15","true"
"517","14","105","true","517","156","15","true"
"518","12","105","true","518","158","15","true"
"519","9","105","true","519","157","15","true"
"520","10","105","true","520","157","15","true"
"521","10","105","true","521","159","15","true"
"522","11","105","true","522","156","15","true"
"523","11","105","true","523","147","15","true"
"524","11","105","true","524","145","15","true"
"525","11","105","true","525","152","15","true"
"526","11","105","true","526","149","15","true"
"527","11","105","true","527","146","15","true"
"528","11","105","true","528","149","15","true"
"529","11","105","true","529","151","15","true"
"530","11","105","true","530","151","15","true"
"531","10","105","true","531","149","15","true"
"532","10","105","true","532","150","15","true"
"533","9","105","true","533","147","15","true"
"534","9","105","true","534","149","15","true"
"535","8","105","true","535","150","15","true"
"536","8","105","true","536","149","15","true"
"537","9","105","true","537","154","15","true"
"538","9","105","true","538","153","15","true"
"539","8","105","true","539","155","15","true"
"540","8","105","true","540","155","15","true"
"541","8","105","true","541","149","15","true"
"542","7","105","true","542","148","15","true"
"543","8","105","true","543","155","15","true"
"544","10","105","true","544","157","15","true"
"545","11","105","true","545","154","15","true"
"546","10","105","true","546","155","15","true"
"547","12","105","true","547","155","15","true"
"548","11","105","true","548","154","15","true"
"549","12","105","true","549","157","15","true"
"550","11","105","true","550","157","15","true"
"551","11","105","true","551","161","15","true"
"552","11","105","true","552","159","15","true"
"553","11","105","true","553","154","15","true"
"554","11","105","true","554","152","15","true"
"555","11","105","true","555","155","15","true"
"556","12","105","true","556","157","15","true"
"557","12","105","true","557","152","15","true"
"558","13","105","true","558","156","15","true"
"559","13","105","true","559","156","15","true"
"560","13","105","true","560","159","15","true"
"561","14","105","true","561","159","15","true"
"562","15","105","true","562","163","15","true"
"563","15","105","true","563","162","15","true"
"564","16","105","true","564","165","15","true"
"565","16","105","true","565","167","15","true"
"566","17","105","true","566","168","15","true"
"567","17","105","true","567","170","15","true"
"568","18","105","true","568","170","15","true"
"569","15","105","true","569","171","15","true"
"570","16","105","true","570","174","15","true"
"571","15","105","true","571","171","15","true"
"572","14","105","true","572","165","15","true"
"573","14","105","true","573","163","15","true"
"574","15","105","true","574","156","15","true"
"575","16","105","true","575","156","15","true"
"576","15","105","true","576","155","15","true"
"577","17","105","true","577","148","15","true"
"578","17","105","true","578","149","15","true"
"579","17","105","true","579","148","15","true"
"580","16","105","true","580","149","15","true"
"581","16","105","true","581","145","15","true"
"582","16","105","true","582","143","15","true"
"583","15","105","true","583","145","15","true"
"584","14","105","true","584","147","15","true"
"585","14","105","true","585","147","15","true"
"586","14","105","true","586","146","15","true"
"587","13","105","true","587","147","15","true"
"588","13","105","true","588","139","15","true"
"589","12","105","true","589","141","15","true"
"590","12","105","true","590","142","15","true"
"591","12","105","true","591","140","15","true"
"592","13","105","true","592","142","15","true"
"593","14","105","true","593","142","15","true"
"594","15","105","true","594","145","15","true"
"595","15","105","true","595","148","15","true"
"596","18","105","true","596","150","15","true"
"597","17","105","true","597","150","15","true"
"598","16","105","true","598","157","15","true"
"599","16","105","true","599","161","15","true"
"600","17","105","true","600","157","15","true"
"601","17","105","true","601","155","15","true"
"602","17","105","true","602","165","15","true"
"603","18","105","true","603","162","15","true"
"604","18","105","true","604","156","15","true"
"605","18","105","true","605","158","15","true"
"606","18","105","true","606","158","15","true"
"607","16","105","true","607","155","15","true"
"608","16","105","true","608","153","15","true"
"609","15","105","true","609","153","15","true"
"610","15","105","true","610","145","15","true"
"611","15","105","true","611","150","15","true"
"612","15","105","true","612","151","15","true"
"613","16","105","true","613","153","15","true"
"614","16","105","true","614","150","15","true"
"615","16","105","true","615","153","15","true"
"616","16","105","true","616","149","15","true"
"617","15","105","true","617","144","15","true"
"618","14","105","true","618","151","15","true"
"619","14","105","true","619","148","15","true"
"620","16","105","true","620","147","15","true"
"621","14","105","true","621","153","15","true"
"622","16","105","true","622","153","15","true"
"623","16","105","true","623","149","15","true"
"624","18","105","true","624","151","15","true"
"625","18","105","true","625","149","15","true"
"626","18","105","true","626","152","15","true"
"627","18","105","true","627","154","15","true"
"628","17","105","true","628","154","15","true"
"629","16","105","true","629","151","15","true"
"630","17","105","true","630","152","15","true"
"631","17","105","true","631","151","15","true"
"632","19","105","true","632","150","15","true"
"633","16","105","true","633","151","15","true"
"634","16","105","true","634","150","15","true"
"635","18","105","true","635","148","15","true"
"636","19","105","true","636","152","15","true"
"637","19","105","true","637","155","15","true"
"638","19","105","true","638","158","15","true"
"639","19","105","true","639","162","15","true"
"640","18","105","true","640","162","15","true"
"641","18","105","true","641","160","15","true"
"642","18","105","true","642","164","15","true"
"643","18","105","true","643","167","15","true"
"644","19","105","true","644","168","15","true"
"645","17","105","true","645","170","15","true"
"646","16","105","true","646","171","15","true"
"647","15","105","true","647","173","15","true"
"648","16","105","true","648","173","15","true"
"649","16","105","true","649","174","15","true"
"650","16","105","true","650","172","15","true"
"651","15","105","true","651","169","15","true"
"652","14","105","true","652","170","15","true"
"653","15","105","true","653","166","15","true"
"654","13","105","true","654","167","15","true"
"655","12","105","true","655","167","15","true"
"656","13","105","true","656","163","15","true"
"657","13","105","true","657","157","15","true"
"658","13","105","true","658","160","15","true"
"659","14","105","true","659","157","15","true"
"660","14","105","true","660","159","15","true"
"661","16","105","true","661","155","15","true"
"662","17","105","true","662","157","15","true"
"663","17","105","true","663","153","15","true"
"664","17","105","true","664","152","15","true"
"665","16","105","true","665","152","15","true"
"666","16","105","true","666","158","15","true"
"667","15","105","true","667","158","15","true"
"668","17","105","true","668","159","15","true"
"669","17","105","true","669","163","15","true"
"670","17","105","true","670","158","15","true"
"671","16","105","true","671","158","15","true"
"672","16","105","true","672","165","15","true"
"673","17","105","true","673","170","15","true"
"674","18","105","true","674","168","15","true"
"675","20","105","true","675","167","15","true"
"676","19","105","true","676","162","15","true"
"677","19","105","true","677","160","15","true"
"678","19","105","true","678","160","15","true"
"679","18","105","true","679","157","15","true"
"680","18","105","true","680","159","15","true"
"681","17","105","true","681","152","15","true"
"682","19","105","true","682","155","15","true"
"683","17","105","true","683","154","15","true"
"684","17","105","true","684","157","15","true"
"685","18","105","true","685","158","15","true"
"686","17","105","true","686","158","15","true"
"687","15","105","true","687","150","15","true"
"688","15","105","true","688","145","15","true"
"689","15","105","true","689","144","15","true"
"690","16","105","true","690","147","15","true"
"691","15","105","true","691","151","15","true"
"692","15","105","true","692","149","15","true"
"693","15","105","true","693","145","15","true"
"694","16","105","true","694","144","15","true"
"695","15","105","true","695","141","15","true"
"696","16","105","true","696","142","15","true"
"697","17","105","true","697","141","15","true"
"698","16","105","true","698","137","15","true"
"699","15","105","true","699","134","15","true"
"700","15","105","true","700","135","15","true"
"701","16","105","true","701","135","15","true"
"702","15","105","true","702","137","15","true"
"703","15","105","true","703","143","15","true"
"704","14","105","true","704","142","15","true"
"705","14","105","true","705","142","15","true"
"706","15","105","true","706","143","15","true"
"707","16","105","true","707","140","15","true"
"708","16","105","true","708","140","15","true"
"709","16","105","true","709","144","15","true"
"710","16","105","true","710","144","15","true"
"711","15","105","true","711","145","15","true"
"712","13","105","true","712","144","15","true"
"713","14","105","true","713","149","15","true"
"714","14","105","true","714","147","15","true"
"715","14","105","true","715","141","15","true"
"716","14","105","true","716","146","15","true"
"717","14","105","true","717","142","15","true"
"718","14","105","true","718","144","15","true"
"719","14","105","true","719","146","15","true"
"720","15","105","true","720","149","15","true"
"721","15","105","true","721","154","15","true"
"722","16","105","true","722","156","15","true"
"723","17","105","true","723","152","15","true"
"724","18","105","true","724","152","15","true"
"725","16","105","true","725","152","15","true"
"726","18","105","true","726","150","15","true"
"727","17","105","true","727","150","15","true"
"728","16","105","true","728","145","15","true"
"729","16","105","true","729","144","15","true"
"730","17","105","true","730","146","15","true"
"731","19","105","true","731","146","15","true"
"732","20","105","true","732","145","15","true"
"733","20","105","true","733","144","15","true"
"734","20","105","true","734","151","15","true"
"735","20","105","true","735","149","15","true"
"736","17","105","true","736","152","15","true"
"737","16","105","true","737","153","15","true"
"738","16","105","true","738","156","15","true"
"739","16","105","true","739","155","15","true"
"740","19","105","true","740","154","15","true"
"741","18","105","true","741","154","15","true"
"742","18","105","true","742","156","15","true"
"743","17","105","true","743","158","15","true"
"744","19","105","true","744","160","15","true"
"745","18","105","true","745","159","15","true"
"746","18","105","true","746","159","15","true"
"747","18","105","true","747","162","15","true"
"748","18","105","true","748","164","15","true"
"749","17","105","true","749","167","15","true"
"750","18","105","true","750","171","15","true"
"751","19","105","true","751","163","15","true"
"752","20","105","true","752","161","15","true"
"753","19","105","true","753","159","15","true"
"754","20","105","true","754","156","15","true"
"755","19","105","true","755","154","15","true"
"756","21","105","true","756","153","15","true"
"757","20","105","true","757","154","15","true"
"758","20","105","true","758","151","15","true"
"759","20","105","true","759","150","15","true"
"760","18","105","true","760","153","15","true"
"761","19","105","true","761","148","15","true"
"762","22","105","true","762","151","15","true"
"763","23","105","true","763","152","15","true"
"764","22","105","true","764","142","15","true"
"765","23","105","true","765","142","15","true"
"766","23","105","true","766","144","15","true"
"767","22","105","true","767","143","15","true"
"768","21","105","true","768","150","15","true"
"769","20","105","true","769","156","15","true"
"770","20","105","true","770","152","15","true"
"771","21","105","true","771","157","15","true"
"772","22","105","true","772","153","15","true"
"773","24","105","true","773","150","15","true"
"774","25","105","true","774","152","15","true"
